Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Identifier,Item_Visibility_MeanRatio,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCT30,46.9718,850.8924,Household,0.08074705900000001,9.1,2007,OUT017,1.224316229117387,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDT37,255.5014,5355.0294,Canned,0.035240817,14.15,1987,OUT013,0.5343340638630059,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU04,122.1414,2924.1936,Frozen Foods,0.005557062,7.93,1999,OUT049,0.0842581919028348,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCH30,114.38600000000001,1245.046,Household,0.06715405299999999,17.1,1997,OUT046,1.0182141363056842,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRG37,154.6972,1713.7692,Soft Drinks,0.019362306,16.2,1987,OUT013,0.293578314337578,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDS13,264.7884,3709.8376,Canned,0.124506117,6.465,1997,OUT046,1.8878069561330795,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ47,34.3874,670.4606,Breads,0.168871496,7.155,2009,OUT018,2.560490942315706,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY26,212.6244,3599.3148,Dairy,0.030504756,20.6,2004,OUT035,0.4625241872408751,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB14,94.61200000000001,652.484,Canned,0.10314237300000001,20.25,2009,OUT018,1.5638821120850852,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDV45,189.5556,1126.5336,Snack Foods,0.07887225099999999,12.857645184136183,1985,OUT019,1.1958897094483656,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR23,177.437,5645.984,Breads,0.082120687,15.85,2009,OUT018,1.245143675639867,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCS29,266.6884,3974.8259999999996,Health and Hygiene,0.069487587,9.0,1987,OUT013,1.0535960261575144,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDK33,213.456,4261.12,Snack Foods,0.011180843000000001,12.857645184136183,1985,OUT027,0.16952800151041456,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDW24,50.0034,1992.7394,Baking Goods,0.037315469,12.857645184136183,1985,OUT027,0.5657906908266064,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDR08,111.1886,2334.9606,Fruits and Vegetables,0.037835765,18.7,2007,OUT017,0.5736796077064752,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDB45,104.9306,2299.6732,Fruits and Vegetables,0.021312043,20.85,1987,OUT013,0.3231409347125274,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW32,83.9882,1202.4348,Fruits and Vegetables,0.09421836300000001,18.35,1987,OUT013,1.4285730320131307,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN21,162.2236,2900.2248,Snack Foods,0.076841095,18.6,2004,OUT035,1.1650925846308644,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH56,117.3492,810.9444,Fruits and Vegetables,0.063805139,9.8,2004,OUT035,0.9674366861930007,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ07,219.8456,6189.2768,Fruits and Vegetables,0.087542757,15.1,1999,OUT049,1.3273550698209298,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDU58,188.7898,2057.9878,Snack Foods,0.028871235,12.857645184136183,1985,OUT027,0.437756148681055,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK36,48.1034,1069.2748,Baking Goods,0.00720931,7.09,1987,OUT013,0.10931017603673056,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCG18,102.8332,2768.3964,Household,0.02286663,12.857645184136183,1985,OUT027,0.34671214730213906,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDQ26,57.2562,2073.967,Dairy,0.067543727,12.857645184136183,1985,OUT027,1.0241225149905984,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DRL47,127.5362,1006.6896,Hard Drinks,0.038549197,12.857645184136183,1985,OUT027,0.5844969227491404,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
DRJ11,188.9872,1323.6104,Hard Drinks,0.0,9.5,2007,OUT017,0.0,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDB41,48.6718,614.5334,Frozen Foods,0.097709541,19.0,2009,OUT018,1.481507540552167,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCA06,37.919000000000004,183.095,Household,0.143283608,20.5,1997,OUT046,2.1725180930848995,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCZ41,125.2704,2127.8968,Health and Hygiene,0.064551885,19.85,2002,OUT045,0.9787591202005167,11,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCD54,145.7786,1444.786,Household,0.029173031000000002,21.1,2007,OUT017,0.4423320892200499,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDM34,132.9626,3279.065,Snack Foods,0.06712095400000001,12.857645184136183,1985,OUT027,1.017712277248904,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL57,260.3304,5424.9384,Snack Foods,0.067020992,15.1,1987,OUT013,1.0161966171070895,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCD30,98.7726,1859.5794,Household,0.026826918999999998,19.7,1987,OUT013,0.40675948716494525,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDH17,97.3726,2055.3246,Frozen Foods,0.01665334,16.2,1997,OUT046,0.252503988176334,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD57,96.5094,1332.9316,Fruits and Vegetables,0.022395357,18.1,2004,OUT035,0.3395665349493122,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC58,42.5428,878.8560000000001,Snack Foods,0.042113173,10.195,2009,OUT018,0.6385352209983047,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX47,157.8288,2514.0608,Breads,0.034604342999999996,6.55,1997,OUT046,0.5246836139610316,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC50,94.4094,1428.141,Canned,0.136774734,15.85,2002,OUT045,2.073828182019777,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCS53,157.3604,6021.4952,Health and Hygiene,0.08934343300000001,12.857645184136183,1985,OUT027,1.3546575731874262,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDY13,75.267,612.536,Canned,0.030250132000000002,12.1,2009,OUT018,0.4586634856947942,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDP44,100.6332,1537.9979999999998,Fruits and Vegetables,0.079698503,16.5,2004,OUT035,1.2084176422977926,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDH60,197.31099999999998,392.82199999999995,Baking Goods,0.141360118,12.857645184136183,1985,OUT019,2.143353439254659,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR02,109.1886,222.3772,Dairy,0.036933417,16.7,1998,OUT010,0.5599978796733637,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDK48,76.7354,2783.7098,Baking Goods,0.037449987000000004,12.857645184136183,1985,OUT027,0.5678303015882618,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO24,159.0604,792.302,Baking Goods,0.294948897,11.1,1998,OUT010,4.472122277015346,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDE20,168.27900000000002,2376.906,Fruits and Vegetables,0.005525913,11.35,1987,OUT013,0.08378589945413055,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDM04,53.1666,768.9989999999999,Frozen Foods,0.04712061,9.195,1997,OUT046,0.7144597990734379,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCH07,160.4604,316.9208,Household,0.162248011,12.857645184136183,1985,OUT019,2.4600632576514805,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRP35,127.3336,3962.8416,Hard Drinks,0.09086729699999999,18.85,1997,OUT046,1.3777629524950206,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FDO11,250.3092,6723.2484,Breads,0.030264897000000002,8.0,1997,OUT046,0.4588873579862038,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCM30,41.9796,701.7532,Household,0.067295406,19.1,1997,OUT046,1.0203573818192384,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
DRF27,152.234,1071.938,Dairy,0.02827966,12.857645184136183,1985,OUT027,0.4287864737206318,28,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
NCR18,44.4112,767.0016,Household,0.020388413,12.857645184136183,1985,OUT027,0.30913652126757846,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDS48,149.4708,3159.8868,Baking Goods,0.027644732,12.857645184136183,1985,OUT027,0.4191594648320351,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO32,46.506,652.484,Fruits and Vegetables,0.120731024,6.36,1999,OUT049,1.8305676252699277,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCP05,151.7024,2884.2456,Health and Hygiene,0.025429614,19.6,2007,OUT017,0.3855730413709645,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDF44,130.9968,4828.3816,Fruits and Vegetables,0.059438787,12.857645184136183,1985,OUT027,0.9012324716761704,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDX56,209.0638,3520.0846,Fruits and Vegetables,0.074059474,17.1,1997,OUT046,1.1229166369774182,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDE46,150.7366,906.8196,Snack Foods,0.015693328,12.857645184136183,1985,OUT027,0.23794793763649402,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ09,113.2834,4376.9692,Snack Foods,0.057850699000000005,12.857645184136183,1985,OUT027,0.8771533047598055,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCB54,126.7336,639.168,Health and Hygiene,0.050011058,8.76,1987,OUT013,0.7582858212177229,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCV18,84.225,3162.55,Household,0.105225964,6.775,2004,OUT035,1.5954742754125808,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCG55,116.1176,2633.9048,Household,0.039207025,16.25,1999,OUT049,0.5944711497530965,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV14,89.4856,1054.6272,Dairy,0.044489064,19.85,2004,OUT035,0.6745593430646445,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDT31,189.9872,3781.744,Fruits and Vegetables,0.012437935,19.75,1987,OUT013,0.18858848688479374,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD12,91.4146,638.5022,Soft Drinks,0.077350112,6.96,2002,OUT045,1.1728104852171464,11,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDZ40,53.7298,593.2278,Frozen Foods,0.040346436,8.935,2009,OUT018,0.6117473130736066,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI11,113.7834,115.1834,Hard Drinks,0.057585723,8.26,1998,OUT010,0.8731356424307464,15,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDP23,218.3166,1959.4494,Breads,0.03565903,6.71,2002,OUT045,0.540675161228891,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY02,263.491,1840.9370000000001,Dairy,0.087629354,8.945,2004,OUT035,1.328668084979697,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDM03,107.8938,750.3566,Meat,0.0,12.65,1997,OUT046,0.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF35,107.3938,750.3566,Starchy Foods,0.154228739,15.0,1999,OUT049,2.338472143660485,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRM37,196.5768,7685.9952,Soft Drinks,0.096943078,15.35,2007,OUT017,1.4698861502310903,6,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NCV41,109.5228,1768.3648,Health and Hygiene,0.017065268,14.35,1999,OUT049,0.2587497900900343,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCK53,100.8042,3472.147,Health and Hygiene,0.0,12.857645184136183,1985,OUT027,0.0,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW23,37.0164,540.6296,Baking Goods,0.082178616,5.765,2002,OUT045,1.2460220161728213,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW12,143.3444,1596.5884,Baking Goods,0.035542581000000004,8.315,1987,OUT013,0.5389095192063811,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG44,53.8298,1024.6662,Fruits and Vegetables,0.10217162699999999,6.13,2004,OUT035,1.5491633087395564,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ36,104.1332,205.0664,Baking Goods,0.128235818,14.5,2004,OUT035,1.944358037009664,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDX55,219.4166,6096.0648,Fruits and Vegetables,0.055205899999999995,15.1,1997,OUT046,0.8370519019526339,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRG13,163.7526,3289.052,Soft Drinks,0.037337632,17.25,2009,OUT018,0.5661267342803492,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
NCD06,46.306000000000004,699.09,Household,0.09924262199999999,13.0,1987,OUT013,1.504752671360603,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDW22,222.0114,6207.9192,Snack Foods,0.030143704,12.857645184136183,1985,OUT027,0.4570497857130709,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD33,233.2642,3950.1914,Fruits and Vegetables,0.108412059,12.85,2002,OUT045,1.6437830047250597,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG24,82.325,1331.6,Baking Goods,0.014628381999999999,7.975,2004,OUT035,0.22180083968542627,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDE05,144.8102,3062.0142,Frozen Foods,0.032454046,10.895,1997,OUT046,0.4920800300395116,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDZ12,144.947,4294.41,Baking Goods,0.10297881699999999,9.17,1997,OUT046,1.5614022166232635,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX37,101.47,399.48,Canned,0.10549819199999999,16.2,1998,OUT010,1.599601895198958,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDE44,47.6692,739.038,Fruits and Vegetables,0.171355643,14.65,2004,OUT035,2.598156481163545,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDS52,102.5016,101.2016,Frozen Foods,0.009585169000000001,12.857645184136183,1985,OUT019,0.14533381290745062,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDO39,184.7608,4042.7376,Meat,0.137926458,6.985,2009,OUT018,2.0912910395173356,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI32,115.0834,2764.4016,Fruits and Vegetables,0.0,17.7,2002,OUT045,0.0,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV28,35.1558,339.55800000000005,Frozen Foods,0.0,16.1,2007,OUT017,0.0,6,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCP53,237.2906,3089.9778,Health and Hygiene,0.033076388,14.75,2007,OUT017,0.5015162054259287,6,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCN43,124.473,1231.73,Others,0.006770251999999999,12.15,1999,OUT049,0.10265301921168976,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
NCI31,36.419000000000004,109.85700000000001,Others,0.142393355,12.857645184136183,1985,OUT019,2.159019753833677,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDK55,89.1172,892.172,Meat,0.025813943,18.5,2002,OUT045,0.3914003772250227,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC17,211.2928,5049.4272,Frozen Foods,0.015548178000000001,12.15,2007,OUT017,0.2357471206301881,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV28,32.0558,1018.674,Frozen Foods,0.159698192,16.1,2004,OUT035,2.421401976093079,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDY26,212.9244,2540.6928,Dairy,0.030634812999999997,20.6,2009,OUT018,0.46449615870066924,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCU06,228.801,3215.8140000000003,Household,0.074522745,17.6,1999,OUT049,1.1299409201005897,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDV16,35.4558,135.8232,Frozen Foods,0.145200948,12.857645184136183,1985,OUT019,2.2015894983819755,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY31,146.1418,3089.9778,Fruits and Vegetables,0.043651197999999995,5.98,2002,OUT045,0.661855314529987,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRE37,190.9872,2836.308,Soft Drinks,0.094366079,13.5,1999,OUT049,1.4308127556431924,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDH33,42.7428,703.0848,Snack Foods,0.121702394,12.85,2004,OUT035,1.8452958899300407,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA46,194.2136,2527.3768,Snack Foods,0.117613212,13.6,2004,OUT035,1.7832942275981072,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDP12,35.9874,282.2992,Baking Goods,0.045258247,9.8,2004,OUT035,0.686221975013397,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDJ09,44.7744,679.1160000000001,Snack Foods,0.058485617000000004,15.0,1999,OUT049,0.8867801620247711,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCS54,177.83700000000002,6528.169,Household,0.00994477,12.857645184136183,1985,OUT027,0.15078621384637322,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDJ33,121.17299999999999,2586.633,Snack Foods,0.087894475,12.857645184136183,1985,OUT027,1.3326879458514078,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDF32,198.2426,790.9704,Fruits and Vegetables,0.113953562,16.35,1998,OUT010,1.7278052854201706,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN24,54.3956,272.978,Baking Goods,0.19831664899999998,12.857645184136183,1985,OUT019,3.0069490441116424,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX21,109.7912,1091.912,Snack Foods,0.084949955,7.05,2004,OUT035,1.2880420644087074,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC57,193.782,1158.492,Fruits and Vegetables,0.054549098,20.1,1987,OUT013,0.827093231533235,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCZ06,254.7698,5327.0658,Household,0.09454523599999999,19.6,2009,OUT018,1.4335291991319883,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDY56,224.0062,4288.4178,Fruits and Vegetables,0.062359467,16.35,1987,OUT013,0.9455168823821822,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCH07,159.7604,4119.9704,Household,0.092811105,13.15,1999,OUT049,1.407235675219055,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDS44,238.8538,4566.7222,Fruits and Vegetables,0.156679617,12.65,2009,OUT018,2.375633245849814,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDY33,160.7262,1750.3882,Snack Foods,0.09735225,14.5,1999,OUT049,1.4760901646720426,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDZ48,111.4544,1006.6896,Baking Goods,0.076113671,17.75,2002,OUT045,1.1540631178034781,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDY48,104.0332,1435.4648,Baking Goods,0.023783007000000002,14.0,2002,OUT045,0.3606065881274068,11,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDK16,93.9094,3903.5854,Frozen Foods,0.11477129800000001,12.857645184136183,1985,OUT027,1.7402040955853006,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDT16,261.7278,4685.9004,Frozen Foods,0.048662357,9.895,1997,OUT046,0.7378363269206385,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDC26,110.9886,111.1886,Canned,0.211539389,10.195,1998,OUT010,3.2074370293817887,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRJ47,174.208,2596.62,Hard Drinks,0.04443056099999999,18.25,2009,OUT018,0.6736722993352616,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDQ04,41.0796,41.2796,Frozen Foods,0.14186016099999998,6.4,1998,OUT010,2.1509352727943365,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDN40,154.2998,1999.3974,Frozen Foods,0.0,5.88,1997,OUT046,0.0,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDS39,143.8812,2707.1428,Meat,0.022441883,6.895,1987,OUT013,0.34027197905565315,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDC11,90.6172,1427.4752,Starchy Foods,0.142370445,20.5,2009,OUT018,2.158672384094687,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ39,190.8846,191.0846,Meat,0.13564792,14.8,1998,OUT010,2.0567430189874405,15,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
